id,gen,sp,ssp,grp,en,rec,cnt,loc,lat,lon,alt,type,sex,stage,method,url,file,file-name,sono,osci,lic,q,length,time,date,uploaded,also,rmk,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
408011,Cardellina,pusilla,chryseola,birds,Wilson's Warbler,Frank Lambert,United States,"Andrew Molera Park (near  Big Sur), Monterey County, California",36.2886,-121.8446,30,song,,,field recording,//xeno-canto.org/408011,https://xeno-canto.org/408011/download,"XC408011-Cardellina_pusilla_chryseola-FL X song Andrew Molera SP--Big Sur R mouth, Monterey Co 18May15 6.13am LS116459.mp3","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408011-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408011-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408011-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/ffts/XC408011-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC408011-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC408011-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YTUXOCTUEM/wave/XC408011-large.png'}",//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:20,06:13,2015-05-18,2018-03-30,[],,no,no,,,no,,,48000.0
371193,Cardellina,pusilla,,birds,Wilson's Warbler,Ted Floyd,United States,"Rancho San Rafael, Washoe County, Reno, Nevada",39.5493,-119.8264,1400,song,,,field recording,//xeno-canto.org/371193,https://xeno-canto.org/371193/download,XC371193-18-WiWa.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/KADPGEQPZI/ffts/XC371193-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KADPGEQPZI/ffts/XC371193-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KADPGEQPZI/ffts/XC371193-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KADPGEQPZI/ffts/XC371193-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/KADPGEQPZI/wave/XC371193-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KADPGEQPZI/wave/XC371193-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KADPGEQPZI/wave/XC371193-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:03,06:59,2017-05-19,2017-05-21,[],"A Wilson's Warbler singing at Coleman Pond (Lake Park), northwest Reno.",yes,no,,,no,,,44100.0
355516,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Bowman Lake GNP, Flathead County, Montana",48.829,-114.2018,1200,song,,,field recording,//xeno-canto.org/355516,https://xeno-canto.org/355516/download,XC355516-WIWA_NOWA_WAVI_2016-06-17_Bowman_Lake_GNP_MT_1433.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355516-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355516-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355516-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355516-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355516-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355516-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355516-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:59,14:33,2016-06-17,2017-02-12,"['Spinus pinus', 'Parkesia noveboracensis', 'Vireo gilvus']",Recording amplified.,yes,no,,,no,,,44100.0
355514,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Bowman Lake GNP, Flathead County, Montana",48.829,-114.2018,1200,song,,,field recording,//xeno-canto.org/355514,https://xeno-canto.org/355514/download,XC355514-WIWA_CHSP_NOWA_RCKI_2016-06-17_Bowman_Lake_GNP_MT__1435.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355514-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355514-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355514-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355514-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355514-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355514-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355514-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:57,14:35,2016-06-17,2017-02-12,"['Parkesia noveboracensis', 'Corthylio calendula', 'Spizella passerina', 'Piranga ludoviciana']",Recording amplified.,yes,no,,,no,,,44100.0
355509,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Cut Bank, Glacier County, Montana",48.635,-112.3305,1100,call,,,field recording,//xeno-canto.org/355509,https://xeno-canto.org/355509/download,XC355509-WIWA_2016-09-14_Cut_Bank_MT_0805(2).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355509-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355509-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355509-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355509-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355509-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355509-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355509-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:03,08:05,2016-09-14,2017-02-12,['Leiothlypis celata'],Recording amplified.,yes,no,,,no,,,48000.0
355508,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Cut Bank, Glacier County, Montana",48.635,-112.3305,1100,call,,,field recording,//xeno-canto.org/355508,https://xeno-canto.org/355508/download,XC355508-WIWA_2016-09-14_Cut_Bank_MT_0803(2).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355508-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355508-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355508-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355508-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355508-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355508-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355508-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:40,08:03,2016-09-14,2017-02-12,[],Recording amplified.,yes,no,,,no,,,48000.0
321282,Cardellina,pusilla,,birds,Wilson's Warbler,Lance A. M. Benner,United States,"Lily Spring, San Gabriel Mountains, Los Angeles County, California",34.348,-117.8102,2300,song,,,field recording,//xeno-canto.org/321282,https://xeno-canto.org/321282/download,XC321282-160611_12.wilsons.warbler.lance.benner.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC321282-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC321282-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC321282-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC321282-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MDZVOPUOXU/wave/XC321282-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MDZVOPUOXU/wave/XC321282-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MDZVOPUOXU/wave/XC321282-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:31,14:06,2016-06-11,2016-06-12,"['Pipilo chlorurus', 'Passerella iliaca']","Uploaded primarily to document the presence of this species, which is a very local breeder in the San Gabriel Mountains.  

Habitat: montane spring with willows, other low vegetation, and surrounded by white fir, incense cedar, sugar pine, and Jeffrey pine.

Equipment: Sony PCM-M10 recorder, Sennheiser ME62 microphone, and a Telinga 22 inch parabola.
Modifications to the file: cropped.",no,no,,,no,,,44100.0
310952,Cardellina,pusilla,,birds,Wilson's Warbler,Ken Blankenship,United States,"Houston Audubon Society Smith Oaks Bird Sanctuary, High Island, Galveston County, Texas",29.5733,-94.3902,0,song,,,field recording,//xeno-canto.org/310952,https://xeno-canto.org/310952/download,XC310952-WIWA Smith Oaks.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/FOAPDRBSBG/ffts/XC310952-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FOAPDRBSBG/ffts/XC310952-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FOAPDRBSBG/ffts/XC310952-large.png', 'full': '//xeno-canto.org/sounds/uploaded/FOAPDRBSBG/ffts/XC310952-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/FOAPDRBSBG/wave/XC310952-small.png', 'med': '//xeno-canto.org/sounds/uploaded/FOAPDRBSBG/wave/XC310952-med.png', 'large': '//xeno-canto.org/sounds/uploaded/FOAPDRBSBG/wave/XC310952-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:20,13:00,2016-04-03,2016-04-09,"['Quiscalus quiscula', 'Cardinalis cardinalis', 'Cyanocitta cristata']",,yes,no,,,no,,,44100.0
269074,Cardellina,pusilla,,birds,Wilson's Warbler,Davyd Betchkal,United States,"Cabin Peak, Alaska",63.5766,-150.0087,999,song,,,field recording,//xeno-canto.org/269074,https://xeno-canto.org/269074/download,XC269074-DENACABN_20130606_102709 Myrtle Warbler song.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/NPYDVIEFTA/ffts/XC269074-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NPYDVIEFTA/ffts/XC269074-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NPYDVIEFTA/ffts/XC269074-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NPYDVIEFTA/ffts/XC269074-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/NPYDVIEFTA/wave/XC269074-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NPYDVIEFTA/wave/XC269074-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NPYDVIEFTA/wave/XC269074-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:51,10:27,2013-06-06,2015-08-18,['Catharus guttatus'],Habitat was dwarf birch and blueberry shrub underlain with grass.  Nearby to the site was a small stream densely vegetated with alder.  An open spruce forest began approximately 280 meters line-of-sight downslope.,no,no,,,no,,,44100.0
263059,Cardellina,pusilla,,birds,Wilson's Warbler,Aidan Place,United States,"Endovalley, RMNP, CO",40.4137,-105.658,2600,call,,,field recording,//xeno-canto.org/263059,https://xeno-canto.org/263059/download,XC263059-WIWA.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/ffts/XC263059-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/ffts/XC263059-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/ffts/XC263059-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/ffts/XC263059-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/wave/XC263059-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/wave/XC263059-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EPXMBJVSYK/wave/XC263059-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:13,09:00,2015-07-08,2015-07-20,"['Melospiza melodia', 'Selasphorus platycercus']",,yes,no,,,no,,,48000.0
254424,Cardellina,pusilla,,birds,Wilson's Warbler,Nick Komar,United States,"East Long's Peak Trail, Larimer County, Colorado",40.2707,-105.5786,3600,song,,,field recording,//xeno-canto.org/254424,https://xeno-canto.org/254424/download,XC254424-150620_002.MP3,"{'small': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC254424-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC254424-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC254424-large.png', 'full': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/ffts/XC254424-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/wave/XC254424-small.png', 'med': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/wave/XC254424-med.png', 'large': '//xeno-canto.org/sounds/uploaded/ODAYZINCOA/wave/XC254424-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:10,07:30,2015-06-20,2015-06-28,[],"Adult male singing along trail in stunted conifers near treeline, about 6 feet above ground. Single song, no background species.",yes,no,,,no,,,44100.0
710009,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Warrior Point Trail, Sauvie Island, Columbia County, Oregon",45.8093,-122.7985,10,song,male,adult,field recording,//xeno-canto.org/710009,https://xeno-canto.org/710009/download,XC710009-WIWA_COYE_2020-05-24_Warrior_Point_Sauvie _Island_OR_1110.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710009-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710009-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710009-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710009-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710009-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710009-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710009-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:34,11:10,2020-05-24,2022-03-20,['Geothlypis trichas'],,yes,no,,,no,,,48000.0
710008,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Larch Mountain, Multnomah County, Oregon",45.542,-122.0976,1000,song,male,adult,field recording,//xeno-canto.org/710008,https://xeno-canto.org/710008/download,XC710008-WIWA_2020-06-22_Larch_Mountain_OR_1413.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710008-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710008-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710008-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710008-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710008-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710008-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710008-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:44,14:13,2020-06-22,2022-03-20,[],,yes,no,,,no,,,48000.0
710007,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Larch Mountain, Multnomah County, Oregon",45.542,-122.0976,1000,song,male,adult,field recording,//xeno-canto.org/710007,https://xeno-canto.org/710007/download,XC710007-WIWA_2020-06-22_Larch_Mountain_OR_1412.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710007-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710007-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710007-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710007-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710007-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710007-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710007-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:28,14:12,2020-06-22,2022-03-20,[],,yes,no,,,no,,,48000.0
710006,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Larch Mountain, Multnomah County, Oregon",45.542,-122.0976,1000,song,male,adult,field recording,//xeno-canto.org/710006,https://xeno-canto.org/710006/download,XC710006-WIWA_2020-06-22_Larch_Mountain_OR_1411.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710006-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710006-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710006-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC710006-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710006-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710006-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC710006-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:29,14:11,2020-06-22,2022-03-20,[],,yes,no,,,no,,,48000.0
555443,Cardellina,pusilla,,birds,Wilson's Warbler,William Whitehead,United States,"New Jersey (near  Mountainside), Union County, New Jersey",40.6801,-74.384,100,song,,,field recording,//xeno-canto.org/555443,https://xeno-canto.org/555443/download,XC555443-WilsonsWarbler3.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/ffts/XC555443-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/ffts/XC555443-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/ffts/XC555443-large.png', 'full': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/ffts/XC555443-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/wave/XC555443-small.png', 'med': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/wave/XC555443-med.png', 'large': '//xeno-canto.org/sounds/uploaded/MGVGHKBMIZ/wave/XC555443-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:11,07:30,2020-05-08,2020-05-08,[],Hardwood Forest,yes,no,,,no,,,48000.0
420276,Cardellina,pusilla,chryseola,birds,Wilson's Warbler,Steve Hampton,United States,"Half Moon Bay, San Mateo County, California",37.4917,-122.4578,10,song,,,field recording,//xeno-canto.org/420276,https://xeno-canto.org/420276/download,XC420276-DR0000_0649.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BUGKVZBWKF/ffts/XC420276-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BUGKVZBWKF/ffts/XC420276-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BUGKVZBWKF/ffts/XC420276-large.png', 'full': '//xeno-canto.org/sounds/uploaded/BUGKVZBWKF/ffts/XC420276-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/BUGKVZBWKF/wave/XC420276-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BUGKVZBWKF/wave/XC420276-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BUGKVZBWKF/wave/XC420276-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:46,08:30,2018-05-12,2018-06-13,[],,yes,no,,,no,,,44100.0
414127,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Linnton Trail, Mountain Park, Portland, Multnomah County, Oregon",45.5959,-122.7854,30,song,,,field recording,//xeno-canto.org/414127,https://xeno-canto.org/414127/download,XC414127-WIWA_2018-04-26_Linnton_Trail_Mountain_Park_Portland_OR_1406.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC414127-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC414127-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC414127-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC414127-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC414127-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC414127-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC414127-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,1:22,14:06,2018-04-26,2018-05-07,[],Recording amplified. High pass filter 6db.,yes,no,,,no,,,44100.0
355517,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Cut Bank, Glacier County, Montana",48.635,-112.3305,1100,call,,,field recording,//xeno-canto.org/355517,https://xeno-canto.org/355517/download,XC355517-WIWA_OCWA_2016-09-14_Cut_Bank_MT_0806(2).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355517-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355517-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355517-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355517-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355517-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355517-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355517-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:52,08:06,2016-09-14,2017-02-12,['Leiothlypis celata'],Recording amplified.,yes,no,,,no,,,48000.0
355507,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Cut Bank, Glacier County, Montana",48.635,-112.3305,1100,call,,,field recording,//xeno-canto.org/355507,https://xeno-canto.org/355507/download,XC355507-WIWA_2016-09-11_Cut_Bank_MT_1246(2).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355507-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355507-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355507-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355507-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355507-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355507-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355507-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:04,12:46,2016-09-11,2017-02-12,[],Recording amplified.,yes,no,,,no,,,48000.0
355505,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Cut Bank, Glacier County, Montana",48.635,-112.3305,1100,call,,,field recording,//xeno-canto.org/355505,https://xeno-canto.org/355505/download,XC355505-WIWA_2016-09-11_Cut_Bank_MT_1244(2).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355505-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355505-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355505-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355505-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355505-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355505-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355505-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:07,12:44,2016-09-11,2017-02-12,[],Recording amplified.,yes,no,,,no,,,48000.0
355504,Cardellina,pusilla,,birds,Wilson's Warbler,Thomas Magarian,United States,"Cut Bank, Glacier County, Montana",48.635,-112.3305,1100,call,,,field recording,//xeno-canto.org/355504,https://xeno-canto.org/355504/download,XC355504-WIWA_2016-09-11_Cut_Bank_MT_1241(2).mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355504-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355504-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355504-large.png', 'full': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/ffts/XC355504-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355504-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355504-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GVVNEJJEGA/wave/XC355504-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,0:05,12:41,2016-09-11,2017-02-12,[],Recording amplified.,yes,no,,,no,,,48000.0
325016,Cardellina,pusilla,,birds,Wilson's Warbler,Elias Aristides Elias,United States,"Orick, Humboldt County, California",41.3003,-124.0439,10,song,,,field recording,//xeno-canto.org/325016,https://xeno-canto.org/325016/download,XC325016-5s-20160628-1035 WIWA.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TLBLXAJUMV/ffts/XC325016-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TLBLXAJUMV/ffts/XC325016-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TLBLXAJUMV/ffts/XC325016-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TLBLXAJUMV/ffts/XC325016-full.png'}","{'small': '//xeno-canto.org/sounds/uploaded/TLBLXAJUMV/wave/XC325016-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TLBLXAJUMV/wave/XC325016-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TLBLXAJUMV/wave/XC325016-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,D,1:33,10:35,2016-06-28,2016-07-01,['Poecile rufescens'],"This 90 second recording exhibits a single adult male Wilson’s Warbler in song. He sings 9 times. Nearby there was a juvie Chestnut-backed Chickadee begging while following an adult around.

More details of the context of this recording may be found here: <http://ebird.org/ebird/view/checklist?subID=S30431123>

This recording was made with an iPhone 5s with built-in mic. This is an unedited and unmodified recording of the natural spacing of these birds' utterances.",yes,no,,,no,,,48000.0
